Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
traditional-melissa-protection-mist,Traditional - Melissa - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Melissa",true,Size,13,#VALUE!,23,23,Traditional,Protection_Mist,Melissa,60ml,,,,,Traditional - Melissa - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Melissa - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-melissa-protection-mist,,,,,,,,13,#VALUE!,23,23,Traditional,Protection_Mist,Melissa,120ml,,,,,Traditional - Melissa - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-mint-protection-mist,Traditional - Mint - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Mint",true,Size,13,#VALUE!,20,20,Traditional,Protection_Mist,Mint,60ml,,,,,Traditional - Mint - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Mint - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-mint-protection-mist,,,,,,,,13,#VALUE!,20,20,Traditional,Protection_Mist,Mint,120ml,,,,,Traditional - Mint - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-nag-champa-protection-mist,Traditional - Nag Champa - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Nag Champa",true,Size,13,#VALUE!,26,26,Traditional,Protection_Mist,Nag_Champa,60ml,,,,,Traditional - Nag Champa - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Nag Champa - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-nag-champa-protection-mist,,,,,,,,13,#VALUE!,26,26,Traditional,Protection_Mist,Nag_Champa,120ml,,,,,Traditional - Nag Champa - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-namaste-protection-mist,Traditional - Namaste - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Namaste",true,Size,13,#VALUE!,23,23,Traditional,Protection_Mist,Namaste,60ml,,,,,Traditional - Namaste - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Namaste - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-namaste-protection-mist,,,,,,,,13,#VALUE!,23,23,Traditional,Protection_Mist,Namaste,120ml,,,,,Traditional - Namaste - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-patience-protection-mist,Traditional - Patience - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Patience",true,Size,13,#VALUE!,24,24,Traditional,Protection_Mist,Patience,60ml,,,,,Traditional - Patience - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Patience - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-patience-protection-mist,,,,,,,,13,#VALUE!,24,24,Traditional,Protection_Mist,Patience,120ml,,,,,Traditional - Patience - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-relax-protection-mist,Traditional - Relax - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Relax",true,Size,13,#VALUE!,21,21,Traditional,Protection_Mist,Relax,60ml,,,,,Traditional - Relax - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Relax - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-relax-protection-mist,,,,,,,,13,#VALUE!,21,21,Traditional,Protection_Mist,Relax,120ml,,,,,Traditional - Relax - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-rose-protection-mist,Traditional - Rose - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Rose",true,Size,13,#VALUE!,20,20,Traditional,Protection_Mist,Rose,60ml,,,,,Traditional - Rose - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Rose - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-rose-protection-mist,,,,,,,,13,#VALUE!,20,20,Traditional,Protection_Mist,Rose,120ml,,,,,Traditional - Rose - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sage-protection-mist,Traditional - Sage - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Sage",true,Size,13,#VALUE!,20,20,Traditional,Protection_Mist,Sage,60ml,,,,,Traditional - Sage - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Sage - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sage-protection-mist,,,,,,,,13,#VALUE!,20,20,Traditional,Protection_Mist,Sage,120ml,,,,,Traditional - Sage - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-shine-protection-mist,Traditional - Shine - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Shine",true,Size,13,#VALUE!,21,21,Traditional,Protection_Mist,Shine,60ml,,,,,Traditional - Shine - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Shine - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-shine-protection-mist,,,,,,,,13,#VALUE!,21,21,Traditional,Protection_Mist,Shine,120ml,,,,,Traditional - Shine - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sweetgrass-protection-mist,Traditional - Sweetgrass - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Sweetgrass",true,Size,13,#VALUE!,26,26,Traditional,Protection_Mist,Sweetgrass,60ml,,,,,Traditional - Sweetgrass - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Sweetgrass - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sweetgrass-protection-mist,,,,,,,,13,#VALUE!,26,26,Traditional,Protection_Mist,Sweetgrass,120ml,,,,,Traditional - Sweetgrass - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-tantra-protection-mist,Traditional - Tantra - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Tantra",true,Size,13,#VALUE!,22,22,Traditional,Protection_Mist,Tantra,60ml,,,,,Traditional - Tantra - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Tantra - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-tantra-protection-mist,,,,,,,,13,#VALUE!,22,22,Traditional,Protection_Mist,Tantra,120ml,,,,,Traditional - Tantra - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-thieves-protection-mist,Traditional - Thieves - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Thieves",true,Size,13,#VALUE!,23,23,Traditional,Protection_Mist,Thieves,60ml,,,,,Traditional - Thieves - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Thieves - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-thieves-protection-mist,,,,,,,,13,#VALUE!,23,23,Traditional,Protection_Mist,Thieves,120ml,,,,,Traditional - Thieves - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-transform-protection-mist,Traditional - Transform - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Transform",true,Size,13,#VALUE!,25,25,Traditional,Protection_Mist,Transform,60ml,,,,,Traditional - Transform - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Transform - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-transform-protection-mist,,,,,,,,13,#VALUE!,25,25,Traditional,Protection_Mist,Transform,120ml,,,,,Traditional - Transform - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-violet-protection-mist,Traditional - Violet - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Violet",true,Size,13,#VALUE!,22,22,Traditional,Protection_Mist,Violet,60ml,,,,,Traditional - Violet - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Violet - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-violet-protection-mist,,,,,,,,13,#VALUE!,22,22,Traditional,Protection_Mist,Violet,120ml,,,,,Traditional - Violet - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-wild-love-protection-mist,Traditional - Wild Love - Protection Mist,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Protection Mist, Scent: Wild Love",true,Size,13,#VALUE!,25,25,Traditional,Protection_Mist,Wild_Love,60ml,,,,,Traditional - Wild Love - Protection Mist - 60ml,60,,0,deny,manual,12,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Wild Love - Protection Mist,false,,,,,,,,,,,,,,,,,g,,,active
traditional-wild-love-protection-mist,,,,,,,,13,#VALUE!,25,25,Traditional,Protection_Mist,Wild_Love,120ml,,,,,Traditional - Wild Love - Protection Mist - 120ml,120,,0,deny,manual,20,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
