Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-coffee-bath-treatment,Vintage - Coffee - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Coffee",true,Size,9,#VALUE!,18,18,Vintage,Bath_Treatment,Coffee,50g,,,,,Vintage - Coffee - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Coffee - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-coffee-bath-treatment,,,,,,,,9,#VALUE!,18,18,Vintage,Bath_Treatment,Coffee,100g,,,,,Vintage - Coffee - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-coffee-bath-treatment,,,,,,,,9,#VALUE!,18,18,Vintage,Bath_Treatment,Coffee,250g,,,,,Vintage - Coffee - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-dragons-blood-bath-treatment,Vintage - Dragons Blood - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Dragons Blood",true,Size,9,#VALUE!,25,25,Vintage,Bath_Treatment,Dragons_Blood,50g,,,,,Vintage - Dragons Blood - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Dragons Blood - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-dragons-blood-bath-treatment,,,,,,,,9,#VALUE!,25,25,Vintage,Bath_Treatment,Dragons_Blood,100g,,,,,Vintage - Dragons Blood - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-dragons-blood-bath-treatment,,,,,,,,9,#VALUE!,25,25,Vintage,Bath_Treatment,Dragons_Blood,250g,,,,,Vintage - Dragons Blood - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-elder-rose-bath-treatment,Vintage - Elder Rose - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Elder Rose",true,Size,9,#VALUE!,22,22,Vintage,Bath_Treatment,Elder_Rose,50g,,,,,Vintage - Elder Rose - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Elder Rose - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
vintage-elder-rose-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Elder_Rose,100g,,,,,Vintage - Elder Rose - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-elder-rose-bath-treatment,,,,,,,,9,#VALUE!,22,22,Vintage,Bath_Treatment,Elder_Rose,250g,,,,,Vintage - Elder Rose - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
vintage-eucalyptus-bath-treatment,Vintage - Eucalyptus - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Vintage, Type: Bath Treatment, Scent: Eucalyptus",true,Size,9,#VALUE!,22,22,Vintage,Bath_Treatment,Eucalyptus,50g,,,,,Vintage - Eucalyptus - Bath Treatment - 50g,50,,0,deny,manual,3,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Vintage - Eucalyptus - Bath Treatment,false,,,,,,,,,,,,,,,,,g,,,active
