Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
traditional-keep-calm-and-transmute-bath-treatment,Traditional - Keep Calm And Transmute - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Keep Calm And Transmute",true,Size,13,#VALUE!,39,39,Traditional,Bath_Treatment,Keep_Calm_And_Transmute,100g,,,,,Traditional - Keep Calm And Transmute - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Keep_Calm_And_Transmute_-_Front.png,1,Traditional - Keep Calm And Transmute - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Keep_Calm_And_Transmute_-_Front.png,g,,,active
traditional-keep-calm-and-transmute-bath-treatment,,,,,,,,13,#VALUE!,39,39,Traditional,Bath_Treatment,Keep_Calm_And_Transmute,250g,,,,,Traditional - Keep Calm And Transmute - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Keep_Calm_And_Transmute_-_Front.png,g,,,active
traditional-keep-calm-and-transmute-bath-treatment,,,,,,,,13,#VALUE!,39,39,Traditional,Bath_Treatment,Keep_Calm_And_Transmute,1kg,,,,,Traditional - Keep Calm And Transmute - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Keep_Calm_And_Transmute_-_Front.png,g,,,active
traditional-freedom-bath-treatment,Traditional - Freedom - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Freedom",true,Size,13,#VALUE!,23,23,Traditional,Bath_Treatment,Freedom,100g,,,,,Traditional - Freedom - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Freedom_-_Front.png,1,Traditional - Freedom - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Freedom_-_Front.png,g,,,active
traditional-freedom-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Freedom,250g,,,,,Traditional - Freedom - Bath Treatment - 250g,250,,0,deny,manual,12,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Freedom_-_Front.png,g,,,active
traditional-freedom-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Freedom,1kg,,,,,Traditional - Freedom - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Freedom_-_Front.png,g,,,active
traditional-patience-bath-treatment,Traditional - Patience - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Patience",true,Size,13,#VALUE!,24,24,Traditional,Bath_Treatment,Patience,100g,,,,,Traditional - Patience - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Patience_-_Front.png,1,Traditional - Patience - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Patience_-_Front.png,g,,,active
traditional-patience-bath-treatment,,,,,,,,13,#VALUE!,24,24,Traditional,Bath_Treatment,Patience,250g,,,,,Traditional - Patience - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Patience_-_Front.png,g,,,active
traditional-patience-bath-treatment,,,,,,,,13,#VALUE!,24,24,Traditional,Bath_Treatment,Patience,1kg,,,,,Traditional - Patience - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Patience_-_Front.png,g,,,active
traditional-dragon's-blood-bath-treatment,Traditional - Dragon's Blood - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Dragon's Blood",true,Size,13,#VALUE!,30,30,Traditional,Bath_Treatment,Dragon's_Blood,100g,,,,,Traditional - Dragon's Blood - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Dragon's_Blood_-_Front.png,1,Traditional - Dragon's Blood - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Dragon's_Blood_-_Front.png,g,,,active
traditional-dragon's-blood-bath-treatment,,,,,,,,13,#VALUE!,30,30,Traditional,Bath_Treatment,Dragon's_Blood,250g,,,,,Traditional - Dragon's Blood - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Dragon's_Blood_-_Front.png,g,,,active
traditional-dragon's-blood-bath-treatment,,,,,,,,13,#VALUE!,30,30,Traditional,Bath_Treatment,Dragon's_Blood,1kg,,,,,Traditional - Dragon's Blood - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Dragon's_Blood_-_Front.png,g,,,active
traditional-intuition-bath-treatment,Traditional - Intuition - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Intuition",true,Size,13,#VALUE!,25,25,Traditional,Bath_Treatment,Intuition,100g,,,,,Traditional - Intuition - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Intuition_-_Front.png,1,Traditional - Intuition - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Intuition_-_Front.png,g,,,active
traditional-intuition-bath-treatment,,,,,,,,13,#VALUE!,25,25,Traditional,Bath_Treatment,Intuition,250g,,,,,Traditional - Intuition - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Intuition_-_Front.png,g,,,active
traditional-intuition-bath-treatment,,,,,,,,13,#VALUE!,25,25,Traditional,Bath_Treatment,Intuition,1kg,,,,,Traditional - Intuition - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Intuition_-_Front.png,g,,,active
traditional-lime-bath-treatment,Traditional - Lime - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Lime",true,Size,13,#VALUE!,20,20,Traditional,Bath_Treatment,Lime,100g,,,,,Traditional - Lime - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Lime_-_Front.png,1,Traditional - Lime - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Lime_-_Front.png,g,,,active
traditional-lime-bath-treatment,,,,,,,,13,#VALUE!,20,20,Traditional,Bath_Treatment,Lime,250g,,,,,Traditional - Lime - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Lime_-_Front.png,g,,,active
traditional-lime-bath-treatment,,,,,,,,13,#VALUE!,20,20,Traditional,Bath_Treatment,Lime,1kg,,,,,Traditional - Lime - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Lime_-_Front.png,g,,,active
traditional-nag-champa-bath-treatment,Traditional - Nag Champa - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Nag Champa",true,Size,13,#VALUE!,26,26,Traditional,Bath_Treatment,Nag_Champa,100g,,,,,Traditional - Nag Champa - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Nag_Champa_-_Front.png,1,Traditional - Nag Champa - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Nag_Champa_-_Front.png,g,,,active
traditional-nag-champa-bath-treatment,,,,,,,,13,#VALUE!,26,26,Traditional,Bath_Treatment,Nag_Champa,250g,,,,,Traditional - Nag Champa - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Nag_Champa_-_Front.png,g,,,active
traditional-nag-champa-bath-treatment,,,,,,,,13,#VALUE!,26,26,Traditional,Bath_Treatment,Nag_Champa,1kg,,,,,Traditional - Nag Champa - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Nag_Champa_-_Front.png,g,,,active
traditional-namaste-bath-treatment,Traditional - Namaste - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Namaste",true,Size,13,#VALUE!,23,23,Traditional,Bath_Treatment,Namaste,100g,,,,,Traditional - Namaste - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Namaste_-_Front.png,1,Traditional - Namaste - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Namaste_-_Front.png,g,,,active
traditional-namaste-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Namaste,250g,,,,,Traditional - Namaste - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Namaste_-_Front.png,g,,,active
traditional-namaste-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Namaste,1kg,,,,,Traditional - Namaste - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Namaste_-_Front.png,g,,,active
traditional-relax-bath-treatment,Traditional - Relax - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Relax",true,Size,13,#VALUE!,21,21,Traditional,Bath_Treatment,Relax,100g,,,,,Traditional - Relax - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Relax_-_Front.png,1,Traditional - Relax - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Relax_-_Front.png,g,,,active
traditional-relax-bath-treatment,,,,,,,,13,#VALUE!,21,21,Traditional,Bath_Treatment,Relax,250g,,,,,Traditional - Relax - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Relax_-_Front.png,g,,,active
traditional-relax-bath-treatment,,,,,,,,13,#VALUE!,21,21,Traditional,Bath_Treatment,Relax,1kg,,,,,Traditional - Relax - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Relax_-_Front.png,g,,,active
traditional-rose-bath-treatment,Traditional - Rose - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Rose",true,Size,13,#VALUE!,20,20,Traditional,Bath_Treatment,Rose,100g,,,,,Traditional - Rose - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Rose_-_Front.png,1,Traditional - Rose - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Rose_-_Front.png,g,,,active
traditional-rose-bath-treatment,,,,,,,,13,#VALUE!,20,20,Traditional,Bath_Treatment,Rose,250g,,,,,Traditional - Rose - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Rose_-_Front.png,g,,,active
traditional-rose-bath-treatment,,,,,,,,13,#VALUE!,20,20,Traditional,Bath_Treatment,Rose,1kg,,,,,Traditional - Rose - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Rose_-_Front.png,g,,,active
traditional-thieves-bath-treatment,Traditional - Thieves - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Thieves",true,Size,13,#VALUE!,23,23,Traditional,Bath_Treatment,Thieves,100g,,,,,Traditional - Thieves - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Thieves_-_Front.png,1,Traditional - Thieves - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Thieves_-_Front.png,g,,,active
traditional-thieves-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Thieves,250g,,,,,Traditional - Thieves - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Thieves_-_Front.png,g,,,active
traditional-thieves-bath-treatment,,,,,,,,13,#VALUE!,23,23,Traditional,Bath_Treatment,Thieves,1kg,,,,,Traditional - Thieves - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Thieves_-_Front.png,g,,,active
traditional-violet-bath-treatment,Traditional - Violet - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Violet",true,Size,13,#VALUE!,22,22,Traditional,Bath_Treatment,Violet,100g,,,,,Traditional - Violet - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Violet_-_Front.png,1,Traditional - Violet - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Violet_-_Front.png,g,,,active
traditional-violet-bath-treatment,,,,,,,,13,#VALUE!,22,22,Traditional,Bath_Treatment,Violet,250g,,,,,Traditional - Violet - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Violet_-_Front.png,g,,,active
traditional-violet-bath-treatment,,,,,,,,13,#VALUE!,22,22,Traditional,Bath_Treatment,Violet,1kg,,,,,Traditional - Violet - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Violet_-_Front.png,g,,,active
traditional-wild-love-bath-treatment,Traditional - Wild Love - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Bath Treatment, Scent: Wild Love",true,Size,13,#VALUE!,25,25,Traditional,Bath_Treatment,Wild_Love,100g,,,,,Traditional - Wild Love - Bath Treatment - 100g,100,,0,deny,manual,6,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Wild_Love_-_Front.png,1,Traditional - Wild Love - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Traditional_-_Wild_Love_-_Front.png,g,,,active
traditional-wild-love-bath-treatment,,,,,,,,13,#VALUE!,25,25,Traditional,Bath_Treatment,Wild_Love,250g,,,,,Traditional - Wild Love - Bath Treatment - 250g,250,,0,deny,manual,13,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Traditional_-_Wild_Love_-_Front.png,g,,,active
traditional-wild-love-bath-treatment,,,,,,,,13,#VALUE!,25,25,Traditional,Bath_Treatment,Wild_Love,1kg,,,,,Traditional - Wild Love - Bath Treatment - 1kg,1000,,0,deny,manual,30,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Traditional_-_Wild_Love_-_Front.png,g,,,active
