Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
traditional-melissa-lotion,,,,,,,,13,#VALUE!,23,23,Traditional,Lotion,Melissa,120ml,,,,,Traditional - Melissa - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-mint-lotion,Traditional - Mint - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Mint",true,Size,13,#VALUE!,20,20,Traditional,Lotion,Mint,60ml,,,,,Traditional - Mint - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Mint - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-mint-lotion,,,,,,,,13,#VALUE!,20,20,Traditional,Lotion,Mint,120ml,,,,,Traditional - Mint - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-nag-champa-lotion,Traditional - Nag Champa - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Nag Champa",true,Size,13,#VALUE!,26,26,Traditional,Lotion,Nag_Champa,60ml,,,,,Traditional - Nag Champa - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Nag Champa - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-nag-champa-lotion,,,,,,,,13,#VALUE!,26,26,Traditional,Lotion,Nag_Champa,120ml,,,,,Traditional - Nag Champa - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-namaste-lotion,Traditional - Namaste - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Namaste",true,Size,13,#VALUE!,23,23,Traditional,Lotion,Namaste,60ml,,,,,Traditional - Namaste - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Namaste - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-namaste-lotion,,,,,,,,13,#VALUE!,23,23,Traditional,Lotion,Namaste,120ml,,,,,Traditional - Namaste - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-patience-lotion,Traditional - Patience - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Patience",true,Size,13,#VALUE!,24,24,Traditional,Lotion,Patience,60ml,,,,,Traditional - Patience - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Patience - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-patience-lotion,,,,,,,,13,#VALUE!,24,24,Traditional,Lotion,Patience,120ml,,,,,Traditional - Patience - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-relax-lotion,Traditional - Relax - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Relax",true,Size,13,#VALUE!,21,21,Traditional,Lotion,Relax,60ml,,,,,Traditional - Relax - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Relax - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-relax-lotion,,,,,,,,13,#VALUE!,21,21,Traditional,Lotion,Relax,120ml,,,,,Traditional - Relax - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-rose-lotion,Traditional - Rose - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Rose",true,Size,13,#VALUE!,20,20,Traditional,Lotion,Rose,60ml,,,,,Traditional - Rose - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Rose - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
traditional-rose-lotion,,,,,,,,13,#VALUE!,20,20,Traditional,Lotion,Rose,120ml,,,,,Traditional - Rose - Lotion - 120ml,120,,0,deny,manual,28,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
traditional-sage-lotion,Traditional - Sage - Lotion,,Wild Woman Medicine Show,product,"Line: Traditional, Type: Lotion, Scent: Sage",true,Size,13,#VALUE!,20,20,Traditional,Lotion,Sage,60ml,,,,,Traditional - Sage - Lotion - 60ml,60,,0,deny,manual,15,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Traditional - Sage - Lotion,false,,,,,,,,,,,,,,,,,g,,,active
