Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,,,,,,,,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
master-cleanse-psychic-protection-healing-balm,Master Cleanse - Psychic Protection - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Psychic Protection",true,Size,16,#VALUE!,37,37,Master_Cleanse,Healing_Balm,Psychic_Protection,60ml,,,,,Master Cleanse - Psychic Protection - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Psychic Protection - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-psychic-protection-healing-balm,,,,,,,,16,#VALUE!,37,37,Master_Cleanse,Healing_Balm,Psychic_Protection,120ml,,,,,Master Cleanse - Psychic Protection - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-sexual-healing-healing-balm,Master Cleanse - Sexual Healing - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Sexual Healing",true,Size,16,#VALUE!,33,33,Master_Cleanse,Healing_Balm,Sexual_Healing,60ml,,,,,Master Cleanse - Sexual Healing - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Sexual Healing - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-sexual-healing-healing-balm,,,,,,,,16,#VALUE!,33,33,Master_Cleanse,Healing_Balm,Sexual_Healing,120ml,,,,,Master Cleanse - Sexual Healing - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-shaman-healing-balm,Master Cleanse - Shaman - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Shaman",true,Size,16,#VALUE!,25,25,Master_Cleanse,Healing_Balm,Shaman,60ml,,,,,Master Cleanse - Shaman - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Shaman - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-shaman-healing-balm,,,,,,,,16,#VALUE!,25,25,Master_Cleanse,Healing_Balm,Shaman,120ml,,,,,Master Cleanse - Shaman - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-sol-warrior-healing-balm,Master Cleanse - Sol-Warrior - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Sol-Warrior",true,Size,16,30,21,30,Master_Cleanse,Healing_Balm,Sol-Warrior,60ml,,,,,Master Cleanse - Sol-Warrior - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Sol-Warrior - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-sol-warrior-healing-balm,,,,,,,,16,30,21,30,Master_Cleanse,Healing_Balm,Sol-Warrior,120ml,,,,,Master Cleanse - Sol-Warrior - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-soul-strings-the-key-healing-balm,Master Cleanse - Soul Strings - The Key - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Soul Strings - The Key",true,Size,16,41,31,41,Master_Cleanse,Healing_Balm,Soul_Strings_-_The_Key,60ml,,,,,Master Cleanse - Soul Strings - The Key - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Soul Strings - The Key - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-soul-strings-the-key-healing-balm,,,,,,,,16,41,31,41,Master_Cleanse,Healing_Balm,Soul_Strings_-_The_Key,120ml,,,,,Master Cleanse - Soul Strings - The Key - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-spirit-soul-retrieval-healing-balm,Master Cleanse - Spirit/Soul Retrieval - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Spirit Soul Retrieval",true,Size,16,#VALUE!,40,40,Master_Cleanse,Healing_Balm,Spirit_Soul_Retrieval,60ml,,,,,Master Cleanse - Spirit Soul Retrieval - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Spirit/Soul Retrieval - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-spirit-soul-retrieval-healing-balm,,,,,,,,16,#VALUE!,40,40,Master_Cleanse,Healing_Balm,Spirit_Soul_Retrieval,120ml,,,,,Master Cleanse - Spirit Soul Retrieval - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-surrender-healing-balm,Master Cleanse - Surrender - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Surrender",true,Size,16,#VALUE!,28,28,Master_Cleanse,Healing_Balm,Surrender,60ml,,,,,Master Cleanse - Surrender - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Surrender - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-surrender-healing-balm,,,,,,,,16,#VALUE!,28,28,Master_Cleanse,Healing_Balm,Surrender,120ml,,,,,Master Cleanse - Surrender - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-the-lovers-healing-balm,Master Cleanse - The Lovers - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: The Lovers",true,Size,16,#VALUE!,29,29,Master_Cleanse,Healing_Balm,The_Lovers,60ml,,,,,Master Cleanse - The Lovers - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - The Lovers - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-the-lovers-healing-balm,,,,,,,,16,#VALUE!,29,29,Master_Cleanse,Healing_Balm,The_Lovers,120ml,,,,,Master Cleanse - The Lovers - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-traveller-shaman-2.0-healing-balm,Master Cleanse - Traveller - Shaman 2.0 - Healing Balm,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Healing Balm, Scent: Traveller - Shaman 2.0",true,Size,16,41,28,41,Master_Cleanse,Healing_Balm,Traveller_-_Shaman_2.0,60ml,,,,,Master Cleanse - Traveller - Shaman 2.0 - Healing Balm - 60ml,60,,0,deny,manual,25,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/Coming_Soon.png,1,Master Cleanse - Traveller - Shaman 2.0 - Healing Balm,false,,,,,,,,,,,,,,,,,g,,,active
master-cleanse-traveller-shaman-2.0-healing-balm,,,,,,,,16,41,28,41,Master_Cleanse,Healing_Balm,Traveller_-_Shaman_2.0,120ml,,,,,Master Cleanse - Traveller - Shaman 2.0 - Healing Balm - 120ml,120,,0,deny,manual,45,,true,true,,,,,false,,,,,,,,,,,,,,,,,g,,,active
