Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-sweet-orange-essential-oil-blend,Vintage - Sweet Orange - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Sweet Orange, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Sweet Orange - Essential Oil Blend - 15ml,15,,0,deny,manual,11,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Sweet Orange - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-tea-tree-essential-oil-blend,Vintage - Tea Tree - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Tea Tree, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Tea Tree - Essential Oil Blend - 15ml,15,,0,deny,manual,18,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Tea Tree - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-temptation-essential-oil-blend,Vintage - Temptation - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Temptation, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Temptation - Essential Oil Blend - 15ml,15,,0,deny,manual,18,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Temptation - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-vetiver-essential-oil-blend,Vintage - Vetiver - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Vetiver, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Vetiver - Essential Oil Blend - 15ml,15,,0,deny,manual,94,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Vetiver - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-water-crystal-essential-oil-blend,Vintage - Water Crystal - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Water Crystal, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Water Crystal - Essential Oil Blend - 15ml,15,,0,deny,manual,18,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Water Crystal - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-white-rose-essential-oil-blend,Vintage - White Rose - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: White Rose, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - White Rose - Essential Oil Blend - 15ml,15,,0,deny,manual,18,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - White Rose - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-winter-essential-oil-blend,Vintage - Winter - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Winter, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Winter - Essential Oil Blend - 15ml,15,,0,deny,manual,18,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Winter - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-wormwood-essential-oil-blend,Vintage - Wormwood - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Wormwood, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Wormwood - Essential Oil Blend - 15ml,15,,0,deny,manual,92,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Wormwood - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-yarrow-essential-oil-blend,Vintage - Yarrow - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Yarrow, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Yarrow - Essential Oil Blend - 15ml,15,,0,deny,manual,94,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Yarrow - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
vintage-ylang-ylang-essential-oil-blend,Vintage - Ylang Ylang - Essential Oil Blend ,,Wild Woman Medicine Show,product,"Line: Vintage, Blend: Ylang Ylang, Product: Essential Oil Blend",true,Size,15ml,,,,,Vintage - Ylang Ylang - Essential Oil Blend - 15ml,15,,0,deny,manual,32,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,1,Vintage - Ylang Ylang - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/Coming_Soon.png,g,,,active
