Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
master-cleanse-heartbeat-meditation-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Heartbeat%20Meditation%20-%20Bath%20Treatment%20-%201kg%20-%20Front.png,g,,,active
master-cleanse-heartbeat-meditation-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Heartbeat Meditation - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Heartbeat%20Meditation%20-%20Bath%20Treatment%20-%202kg%20-%20Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,Master Cleanse - Hormonal Balance - Bath Treatment ,"Hormonal imbalances, caused by even the smallest amount of stress and pressure, can lead to PMS, sleep disturbances, morning weepiness, low or non-existent libido, hot flashes and more. A decent sleep, a connection to our bodies' timetable, and the energy to live past our coping skills, we easily reset our systems and find the path to enjoy the adventure of LIFE. Hugs and Hang in there",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Hormonal Balance, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Hormonal%20Balance%20-%20Bath%20Treatment%20-%20100g%20-%20Front.png,1,Master Cleanse - Hormonal Balance - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Hormonal%20Balance%20-%20Bath%20Treatment%20-%20100g%20-%20Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Hormonal%20Balance%20-%20Bath%20Treatment%20-%20250g%20-%20Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Hormonal%20Balance%20-%20Bath%20Treatment%20-%201kg%20-%20Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Hormonal%20Balance%20-%20Bath%20Treatment%20-%202kg%20-%20Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,Master Cleanse - Love My Life - Bath Treatment ,"This blend is a simple gift to ourselves for all of the work. You came here to live your Life in the best way you know how. We always receive what we give attention to. Choose to value your Life, Spirit, and Body before anything else. You are Strong and Able to accurately Choose how and where you offer yor Energy. Embrace Your Adventure.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Love My Life, Product: Bath Treatment",true,Size,100g,,,,,Master Cleanse - Love My Life - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Love%20My%20Life%20-%20Bath%20Treatment%20-%20100g%20-%20Front.png,1,Master Cleanse - Love My Life - Bath Treatment ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Love%20My%20Life%20-%20Bath%20Treatment%20-%20100g%20-%20Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Love My Life - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Love%20My%20Life%20-%20Bath%20Treatment%20-%20250g%20-%20Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Love My Life - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Love%20My%20Life%20-%20Bath%20Treatment%20-%201kg%20-%20Front.png,g,,,active
master-cleanse-love-my-life-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Love My Life - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS/Standardized/WWMS%20-%20Master%20Cleanse%20-%20Love%20My%20Life%20-%20Bath%20Treatment%20-%202kg%20-%20Front.png,g,,,active
