Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
master-cleanse-beauty-and-truth-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Beauty and Truth - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Beauty_and_Truth_-_Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,Master Cleanse - Hormonal Balance - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Hormonal Balance",true,Size,100g,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Hormonal_Balance_-_Front.png,1,Master Cleanse - Hormonal Balance - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Hormonal_Balance_-_Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Hormonal_Balance_-_Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Hormonal_Balance_-_Front.png,g,,,active
master-cleanse-hormonal-balance-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Hormonal Balance - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Hormonal_Balance_-_Front.png,g,,,active
master-cleanse-surrender-bath-treatment,Master Cleanse - Surrender - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Surrender",true,Size,100g,,,,,Master Cleanse - Surrender - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Surrender_-_Front.png,1,Master Cleanse - Surrender - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Surrender_-_Front.png,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Surrender - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Surrender_-_Front.png,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Surrender - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Surrender_-_Front.png,g,,,active
master-cleanse-surrender-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Surrender - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Surrender_-_Front.png,g,,,active
master-cleanse-physical-body-bath-treatment,Master Cleanse - Physical Body - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Physical Body",true,Size,100g,,,,,Master Cleanse - Physical Body - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Physical_Body_-_Front.png,1,Master Cleanse - Physical Body - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Physical_Body_-_Front.png,g,,,active
master-cleanse-physical-body-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Physical Body - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Physical_Body_-_Front.png,g,,,active
master-cleanse-physical-body-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Physical Body - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Physical_Body_-_Front.png,g,,,active
master-cleanse-physical-body-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Physical Body - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Physical_Body_-_Front.png,g,,,active
master-cleanse-spirit-soul-retrieval-bath-treatment,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Spirit Soul Retrieval",true,Size,100g,,,,,Master Cleanse - Spirit Soul Retrieval - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Spirit_Soul_Retrieval_-_Front.png,1,Master Cleanse - Spirit/Soul Retrieval - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Spirit_Soul_Retrieval_-_Front.png,g,,,active
master-cleanse-spirit-soul-retrieval-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Spirit Soul Retrieval - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Spirit_Soul_Retrieval_-_Front.png,g,,,active
master-cleanse-spirit-soul-retrieval-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Spirit Soul Retrieval - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Spirit_Soul_Retrieval_-_Front.png,g,,,active
master-cleanse-spirit-soul-retrieval-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Spirit Soul Retrieval - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Spirit_Soul_Retrieval_-_Front.png,g,,,active
master-cleanse-mind-body-release-bath-treatment,Master Cleanse - Mind/Body Release - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Mind Body Release",true,Size,100g,,,,,Master Cleanse - Mind Body Release - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Mind_Body_Release_-_Front.png,1,Master Cleanse - Mind/Body Release - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Mind_Body_Release_-_Front.png,g,,,active
master-cleanse-mind-body-release-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Mind Body Release - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Mind_Body_Release_-_Front.png,g,,,active
master-cleanse-mind-body-release-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Mind Body Release - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Mind_Body_Release_-_Front.png,g,,,active
master-cleanse-mind-body-release-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Mind Body Release - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Mind_Body_Release_-_Front.png,g,,,active
master-cleanse-chaos-medicine-bath-treatment,Master Cleanse - Chaos Medicine - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Chaos Medicine",true,Size,100g,,,,,Master Cleanse - Chaos Medicine - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Chaos_Medicine_-_Front.png,1,Master Cleanse - Chaos Medicine - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Chaos_Medicine_-_Front.png,g,,,active
master-cleanse-chaos-medicine-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Chaos Medicine - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Chaos_Medicine_-_Front.png,g,,,active
master-cleanse-chaos-medicine-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Chaos Medicine - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Chaos_Medicine_-_Front.png,g,,,active
master-cleanse-chaos-medicine-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Chaos Medicine - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Chaos_Medicine_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,Master Cleanse - Soul Strings - The Key - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: Soul Strings - The Key",true,Size,100g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,1,Master Cleanse - Soul Strings - The Key - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,250g,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 250g,250,,0,deny,manual,15,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_250g_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,1kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 1kg,1000,,0,deny,manual,35,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_1kg_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-soul-strings-the-key-bath-treatment,,,,,,,,2kg,,,,,Master Cleanse - Soul Strings - The Key - Bath Treatment - 2kg,2000,,0,deny,manual,60,,true,true,,,,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_2kg_-_Master_Cleanse_-_Soul_Strings_-_The_Key_-_Front.png,g,,,active
master-cleanse-a-conspiracy-of-healers-bath-treatment,Master Cleanse - A Conspiracy of Healers - Bath Treatment,,Wild Woman Medicine Show,product,"Line: Master Cleanse, Type: Bath Treatment, Scent: A Conspiracy of Healers",true,Size,100g,,,,,Master Cleanse - A Conspiracy of Healers - Bath Treatment - 100g,100,,0,deny,manual,7.5,,true,true,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,1,Master Cleanse - A Conspiracy of Healers - Bath Treatment,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1773/1117/files/WWMS_-_Bath_Treatment_-_100g_-_Master_Cleanse_-_A_Conspiracy_of_Healers_-_Front.png,g,,,active
